I131 - 4.8mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
2	4	1	3.38E-05
2	4	2	2.95E-05
2	4	3	2.43E-05
2	4	4	1.96E-05
2	4	5	1.57E-05
2	5	0	2.44E-05
2	5	1	2.35E-05
2	5	2	2.15E-05
2	5	3	1.86E-05
2	5	4	1.57E-05
2	5	5	1.29E-05
3	0	0	7.99E-05
3	0	1	7.15E-05
3	0	2	5.49E-05
3	0	3	3.95E-05
3	0	4	2.84E-05
3	0	5	2.07E-05
3	1	0	7.15E-05
3	1	1	6.50E-05
3	1	2	5.08E-05
3	1	3	3.74E-05
3	1	4	2.73E-05
3	1	5	2.02E-05
3	2	0	5.49E-05
3	2	1	5.08E-05
3	2	2	4.17E-05
3	2	3	3.22E-05
3	2	4	2.43E-05
3	2	5	1.86E-05
3	3	0	3.95E-05
3	3	1	3.74E-05
3	3	2	3.22E-05
3	3	3	2.63E-05
3	3	4	2.08E-05
3	3	5	1.64E-05
3	4	0	2.84E-05
3	4	1	2.73E-05
3	4	2	2.43E-05
3	4	3	2.08E-05
3	4	4	1.72E-05
3	4	5	1.40E-05
3	5	0	2.07E-05
3	5	1	2.02E-05
3	5	2	1.86E-05
3	5	3	1.64E-05
3	5	4	1.40E-05
3	5	5	1.19E-05
4	0	0	4.44E-05
4	0	1	4.18E-05
4	0	2	3.56E-05
4	0	3	2.84E-05
4	0	4	2.21E-05
4	0	5	1.71E-05
4	1	0	4.18E-05
4	1	1	3.93E-05
4	1	2	3.38E-05
4	1	3	2.73E-05
4	1	4	2.13E-05
4	1	5	1.68E-05
4	2	0	3.56E-05
4	2	1	3.38E-05
4	2	2	2.95E-05
4	2	3	2.43E-05
4	2	4	1.96E-05
4	2	5	1.57E-05
4	3	0	2.84E-05
4	3	1	2.73E-05
4	3	2	2.43E-05
4	3	3	2.08E-05
4	3	4	1.72E-05
4	3	5	1.40E-05
4	4	0	2.21E-05
4	4	1	2.13E-05
4	4	2	1.96E-05
4	4	3	1.72E-05
4	4	4	1.46E-05
4	4	5	1.24E-05
4	5	0	1.71E-05
4	5	1	1.68E-05
4	5	2	1.57E-05
4	5	3	1.40E-05
4	5	4	1.24E-05
4	5	5	1.07E-05
5	0	0	2.85E-05
5	0	1	2.71E-05
5	0	2	2.44E-05
5	0	3	2.07E-05
5	0	4	1.71E-05
5	0	5	1.40E-05
5	1	0	2.71E-05
5	1	1	2.63E-05
5	1	2	2.35E-05
5	1	3	2.02E-05
5	1	4	1.68E-05
5	1	5	1.38E-05
5	2	0	2.44E-05
5	2	1	2.35E-05
5	2	2	2.15E-05
5	2	3	1.86E-05
5	2	4	1.57E-05
5	2	5	1.29E-05
5	3	0	2.07E-05
5	3	1	2.02E-05
5	3	2	1.86E-05
5	3	3	1.64E-05
5	3	4	1.40E-05
5	3	5	1.19E-05
5	4	0	1.71E-05
5	4	1	1.68E-05
5	4	2	1.57E-05
5	4	3	1.40E-05
5	4	4	1.24E-05
5	4	5	1.07E-05
5	5	0	1.40E-05
5	5	1	1.38E-05
5	5	2	1.29E-05
5	5	3	1.19E-05
5	5	4	1.07E-05
5	5	5	9.30E-06
