Y90 - 6.8mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
5	3	1	1.24E-07
5	3	2	1.14E-07
5	3	3	9.92E-08
5	3	4	8.39E-08
5	3	5	6.95E-08
5	4	0	1.05E-07
5	4	1	1.02E-07
5	4	2	9.42E-08
5	4	3	8.39E-08
5	4	4	7.27E-08
5	4	5	6.19E-08
5	5	0	8.42E-08
5	5	1	8.23E-08
5	5	2	7.71E-08
5	5	3	6.95E-08
5	5	4	6.19E-08
5	5	5	5.35E-08
