Re188 - 2.4mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
2	3	3	2.01E-05
2	3	4	1.47E-05
2	3	5	1.12E-05
2	4	0	2.37E-05
2	4	1	2.15E-05
2	4	2	1.79E-05
2	4	3	1.47E-05
2	4	4	1.18E-05
2	4	5	9.44E-06
2	5	0	1.46E-05
2	5	1	1.42E-05
2	5	2	1.29E-05
2	5	3	1.12E-05
2	5	4	9.44E-06
2	5	5	7.86E-06
3	0	0	2.07E-03
3	0	1	1.23E-03
3	0	2	2.56E-04
3	0	3	3.39E-05
3	0	4	1.71E-05
3	0	5	1.25E-05
3	1	0	1.23E-03
3	1	1	7.27E-04
3	1	2	1.56E-04
3	1	3	2.78E-05
3	1	4	1.64E-05
3	1	5	1.22E-05
3	2	0	2.56E-04
3	2	1	1.56E-04
3	2	2	4.58E-05
3	2	3	2.01E-05
3	2	4	1.47E-05
3	2	5	1.12E-05
3	3	0	3.39E-05
3	3	1	2.78E-05
3	3	2	2.01E-05
3	3	3	1.58E-05
3	3	4	1.25E-05
3	3	5	9.88E-06
3	4	0	1.71E-05
3	4	1	1.64E-05
3	4	2	1.47E-05
3	4	3	1.25E-05
3	4	4	1.04E-05
3	4	5	8.51E-06
3	5	0	1.25E-05
3	5	1	1.22E-05
3	5	2	1.12E-05
3	5	3	9.88E-06
3	5	4	8.51E-06
3	5	5	7.21E-06
4	0	0	5.87E-05
4	0	1	4.22E-05
4	0	2	2.37E-05
4	0	3	1.71E-05
4	0	4	1.33E-05
4	0	5	1.04E-05
4	1	0	4.22E-05
4	1	1	3.26E-05
4	1	2	2.15E-05
4	1	3	1.64E-05
4	1	4	1.29E-05
4	1	5	1.01E-05
4	2	0	2.37E-05
4	2	1	2.15E-05
4	2	2	1.79E-05
4	2	3	1.47E-05
4	2	4	1.18E-05
4	2	5	9.44E-06
4	3	0	1.71E-05
4	3	1	1.64E-05
4	3	2	1.47E-05
4	3	3	1.25E-05
4	3	4	1.04E-05
4	3	5	8.51E-06
4	4	0	1.33E-05
4	4	1	1.29E-05
4	4	2	1.18E-05
4	4	3	1.04E-05
4	4	4	8.85E-06
4	4	5	7.45E-06
4	5	0	1.04E-05
4	5	1	1.01E-05
4	5	2	9.44E-06
4	5	3	8.51E-06
4	5	4	7.45E-06
4	5	5	6.44E-06
5	0	0	1.71E-05
5	0	1	1.65E-05
5	0	2	1.46E-05
5	0	3	1.25E-05
5	0	4	1.04E-05
5	0	5	8.49E-06
5	1	0	1.65E-05
5	1	1	1.58E-05
5	1	2	1.42E-05
5	1	3	1.22E-05
5	1	4	1.01E-05
5	1	5	8.34E-06
5	2	0	1.46E-05
5	2	1	1.42E-05
5	2	2	1.29E-05
5	2	3	1.12E-05
5	2	4	9.44E-06
5	2	5	7.86E-06
5	3	0	1.25E-05
5	3	1	1.22E-05
5	3	2	1.12E-05
5	3	3	9.88E-06
5	3	4	8.51E-06
5	3	5	7.21E-06
5	4	0	1.04E-05
5	4	1	1.01E-05
5	4	2	9.44E-06
5	4	3	8.51E-06
5	4	4	7.45E-06
5	4	5	6.44E-06
5	5	0	8.49E-06
5	5	1	8.34E-06
5	5	2	7.86E-06
5	5	3	7.21E-06
5	5	4	6.44E-06
5	5	5	5.68E-06
