Sr89 - 3.59mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
4	2	2	3.52E-07
4	2	3	2.81E-07
4	2	4	2.18E-07
4	2	5	1.68E-07
4	3	0	3.36E-07
4	3	1	3.19E-07
4	3	2	2.81E-07
4	3	3	2.33E-07
4	3	4	1.87E-07
4	3	5	1.49E-07
4	4	0	2.52E-07
4	4	1	2.41E-07
4	4	2	2.18E-07
4	4	3	1.87E-07
4	4	4	1.56E-07
4	4	5	1.28E-07
4	5	0	1.87E-07
4	5	1	1.82E-07
4	5	2	1.68E-07
4	5	3	1.49E-07
4	5	4	1.28E-07
4	5	5	1.08E-07
5	0	0	3.38E-07
5	0	1	3.21E-07
5	0	2	2.82E-07
5	0	3	2.34E-07
5	0	4	1.87E-07
5	0	5	1.47E-07
5	1	0	3.21E-07
5	1	1	3.05E-07
5	1	2	2.71E-07
5	1	3	2.26E-07
5	1	4	1.82E-07
5	1	5	1.46E-07
5	2	0	2.82E-07
5	2	1	2.71E-07
5	2	2	2.42E-07
5	2	3	2.05E-07
5	2	4	1.68E-07
5	2	5	1.37E-07
5	3	0	2.34E-07
5	3	1	2.26E-07
5	3	2	2.05E-07
5	3	3	1.76E-07
5	3	4	1.49E-07
5	3	5	1.23E-07
5	4	0	1.87E-07
5	4	1	1.82E-07
5	4	2	1.68E-07
5	4	3	1.49E-07
5	4	4	1.28E-07
5	4	5	1.08E-07
5	5	0	1.47E-07
5	5	1	1.46E-07
5	5	2	1.37E-07
5	5	3	1.23E-07
5	5	4	1.08E-07
5	5	5	9.15E-08
