Y90 - 2.21mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
2	5	1	2.52E-06
2	5	2	2.25E-06
2	5	3	1.90E-06
2	5	4	1.56E-06
2	5	5	1.27E-06
3	0	0	1.07E-04
3	0	1	4.35E-05
3	0	2	7.97E-06
3	0	3	4.71E-06
3	0	4	3.14E-06
3	0	5	2.17E-06
3	1	0	4.35E-05
3	1	1	2.01E-05
3	1	2	6.71E-06
3	1	3	4.40E-06
3	1	4	3.00E-06
3	1	5	2.10E-06
3	2	0	7.97E-06
3	2	1	6.71E-06
3	2	2	5.06E-06
3	2	3	3.67E-06
3	2	4	2.63E-06
3	2	5	1.90E-06
3	3	0	4.71E-06
3	3	1	4.40E-06
3	3	2	3.67E-06
3	3	3	2.85E-06
3	3	4	2.17E-06
3	3	5	1.64E-06
3	4	0	3.14E-06
3	4	1	3.00E-06
3	4	2	2.63E-06
3	4	3	2.17E-06
3	4	4	1.74E-06
3	4	5	1.37E-06
3	5	0	2.17E-06
3	5	1	2.10E-06
3	5	2	1.90E-06
3	5	3	1.64E-06
3	5	4	1.37E-06
3	5	5	1.13E-06
4	0	0	5.45E-06
4	0	1	5.04E-06
4	0	2	4.13E-06
4	0	3	3.14E-06
4	0	4	2.34E-06
4	0	5	1.74E-06
4	1	0	5.04E-06
4	1	1	4.70E-06
4	1	2	3.90E-06
4	1	3	3.00E-06
4	1	4	2.25E-06
4	1	5	1.69E-06
4	2	0	4.13E-06
4	2	1	3.90E-06
4	2	2	3.30E-06
4	2	3	2.63E-06
4	2	4	2.03E-06
4	2	5	1.56E-06
4	3	0	3.14E-06
4	3	1	3.00E-06
4	3	2	2.63E-06
4	3	3	2.17E-06
4	3	4	1.74E-06
4	3	5	1.37E-06
4	4	0	2.34E-06
4	4	1	2.25E-06
4	4	2	2.03E-06
4	4	3	1.74E-06
4	4	4	1.45E-06
4	4	5	1.18E-06
4	5	0	1.74E-06
4	5	1	1.69E-06
4	5	2	1.56E-06
4	5	3	1.37E-06
4	5	4	1.18E-06
4	5	5	9.94E-07
5	0	0	3.15E-06
5	0	1	3.00E-06
5	0	2	2.62E-06
5	0	3	2.17E-06
5	0	4	1.74E-06
5	0	5	1.37E-06
5	1	0	3.00E-06
5	1	1	2.86E-06
5	1	2	2.52E-06
5	1	3	2.10E-06
5	1	4	1.69E-06
5	1	5	1.35E-06
5	2	0	2.62E-06
5	2	1	2.52E-06
5	2	2	2.25E-06
5	2	3	1.90E-06
5	2	4	1.56E-06
5	2	5	1.27E-06
5	3	0	2.17E-06
5	3	1	2.10E-06
5	3	2	1.90E-06
5	3	3	1.64E-06
5	3	4	1.37E-06
5	3	5	1.13E-06
5	4	0	1.74E-06
5	4	1	1.69E-06
5	4	2	1.56E-06
5	4	3	1.37E-06
5	4	4	1.18E-06
5	4	5	9.94E-07
5	5	0	1.37E-06
5	5	1	1.35E-06
5	5	2	1.27E-06
5	5	3	1.13E-06
5	5	4	9.94E-07
5	5	5	8.64E-07
