Re188 - 4.8mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
5	2	4	2.43E-06
5	2	5	2.03E-06
5	3	0	3.21E-06
5	3	1	3.11E-06
5	3	2	2.87E-06
5	3	3	2.54E-06
5	3	4	2.19E-06
5	3	5	1.85E-06
5	4	0	2.67E-06
5	4	1	2.59E-06
5	4	2	2.43E-06
5	4	3	2.19E-06
5	4	4	1.92E-06
5	4	5	1.66E-06
5	5	0	2.18E-06
5	5	1	2.14E-06
5	5	2	2.03E-06
5	5	3	1.85E-06
5	5	4	1.66E-06
5	5	5	1.46E-06
