Lu177 - 3.9mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
2	2	2	1.15E-05
2	2	3	8.09E-06
2	2	4	5.74E-06
2	2	5	4.14E-06
2	3	0	1.06E-05
2	3	1	9.84E-06
2	3	2	8.09E-06
2	3	3	6.26E-06
2	3	4	4.73E-06
2	3	5	3.59E-06
2	4	0	6.89E-06
2	4	1	6.56E-06
2	4	2	5.74E-06
2	4	3	4.73E-06
2	4	4	3.80E-06
2	4	5	3.01E-06
2	5	0	4.73E-06
2	5	1	4.57E-06
2	5	2	4.14E-06
2	5	3	3.59E-06
2	5	4	3.01E-06
2	5	5	2.49E-06
3	0	0	1.52E-05
3	0	1	1.37E-05
3	0	2	1.06E-05
3	0	3	7.66E-06
3	0	4	5.49E-06
3	0	5	4.03E-06
3	1	0	1.37E-05
3	1	1	1.25E-05
3	1	2	9.84E-06
3	1	3	7.25E-06
3	1	4	5.30E-06
3	1	5	3.90E-06
3	2	0	1.06E-05
3	2	1	9.84E-06
3	2	2	8.09E-06
3	2	3	6.26E-06
3	2	4	4.73E-06
3	2	5	3.59E-06
3	3	0	7.66E-06
3	3	1	7.25E-06
3	3	2	6.26E-06
3	3	3	5.08E-06
3	3	4	4.03E-06
3	3	5	3.16E-06
3	4	0	5.49E-06
3	4	1	5.30E-06
3	4	2	4.73E-06
3	4	3	4.03E-06
3	4	4	3.32E-06
3	4	5	2.69E-06
3	5	0	4.03E-06
3	5	1	3.90E-06
3	5	2	3.59E-06
3	5	3	3.16E-06
3	5	4	2.69E-06
3	5	5	2.27E-06
4	0	0	8.56E-06
4	0	1	8.11E-06
4	0	2	6.89E-06
4	0	3	5.49E-06
4	0	4	4.29E-06
4	0	5	3.30E-06
4	1	0	8.11E-06
4	1	1	7.65E-06
4	1	2	6.56E-06
4	1	3	5.30E-06
4	1	4	4.15E-06
4	1	5	3.24E-06
4	2	0	6.89E-06
4	2	1	6.56E-06
4	2	2	5.74E-06
4	2	3	4.73E-06
4	2	4	3.80E-06
4	2	5	3.01E-06
4	3	0	5.49E-06
4	3	1	5.30E-06
4	3	2	4.73E-06
4	3	3	4.03E-06
4	3	4	3.32E-06
4	3	5	2.69E-06
4	4	0	4.29E-06
4	4	1	4.15E-06
4	4	2	3.80E-06
4	4	3	3.32E-06
4	4	4	2.83E-06
4	4	5	2.36E-06
4	5	0	3.30E-06
4	5	1	3.24E-06
4	5	2	3.01E-06
4	5	3	2.69E-06
4	5	4	2.36E-06
4	5	5	2.01E-06
5	0	0	5.51E-06
5	0	1	5.28E-06
5	0	2	4.73E-06
5	0	3	4.03E-06
5	0	4	3.30E-06
5	0	5	2.70E-06
5	1	0	5.28E-06
5	1	1	5.10E-06
5	1	2	4.57E-06
5	1	3	3.90E-06
5	1	4	3.24E-06
5	1	5	2.64E-06
5	2	0	4.73E-06
5	2	1	4.57E-06
5	2	2	4.14E-06
5	2	3	3.59E-06
5	2	4	3.01E-06
5	2	5	2.49E-06
5	3	0	4.03E-06
5	3	1	3.90E-06
5	3	2	3.59E-06
5	3	3	3.16E-06
5	3	4	2.69E-06
5	3	5	2.27E-06
5	4	0	3.30E-06
5	4	1	3.24E-06
5	4	2	3.01E-06
5	4	3	2.69E-06
5	4	4	2.36E-06
5	4	5	2.01E-06
5	5	0	2.70E-06
5	5	1	2.64E-06
5	5	2	2.49E-06
5	5	3	2.27E-06
5	5	4	2.01E-06
5	5	5	1.74E-06
