Sm153 - 6.8mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
5	2	4	2.14E-06
5	2	5	1.76E-06
5	3	0	2.84E-06
5	3	1	2.76E-06
5	3	2	2.54E-06
5	3	3	2.25E-06
5	3	4	1.91E-06
5	3	5	1.61E-06
5	4	0	2.35E-06
5	4	1	2.30E-06
5	4	2	2.14E-06
5	4	3	1.91E-06
5	4	4	1.67E-06
5	4	5	1.42E-06
5	5	0	1.92E-06
5	5	1	1.88E-06
5	5	2	1.76E-06
5	5	3	1.61E-06
5	5	4	1.42E-06
5	5	5	1.24E-06
