Lu177 - 3.59mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
3	1	4	6.24E-06
3	1	5	4.62E-06
3	2	0	1.24E-05
3	2	1	1.16E-05
3	2	2	9.55E-06
3	2	3	7.38E-06
3	2	4	5.58E-06
3	2	5	4.26E-06
3	3	0	8.99E-06
3	3	1	8.54E-06
3	3	2	7.38E-06
3	3	3	5.99E-06
3	3	4	4.75E-06
3	3	5	3.75E-06
3	4	0	6.48E-06
3	4	1	6.24E-06
3	4	2	5.58E-06
3	4	3	4.75E-06
3	4	4	3.92E-06
3	4	5	3.20E-06
3	5	0	4.75E-06
3	5	1	4.62E-06
3	5	2	4.26E-06
3	5	3	3.75E-06
3	5	4	3.20E-06
3	5	5	2.69E-06
4	0	0	1.01E-05
4	0	1	9.53E-06
4	0	2	8.11E-06
4	0	3	6.48E-06
4	0	4	5.07E-06
4	0	5	3.93E-06
4	1	0	9.53E-06
4	1	1	9.01E-06
4	1	2	7.71E-06
4	1	3	6.24E-06
4	1	4	4.89E-06
4	1	5	3.84E-06
4	2	0	8.11E-06
4	2	1	7.71E-06
4	2	2	6.76E-06
4	2	3	5.58E-06
4	2	4	4.49E-06
4	2	5	3.58E-06
4	3	0	6.48E-06
4	3	1	6.24E-06
4	3	2	5.58E-06
4	3	3	4.75E-06
4	3	4	3.92E-06
4	3	5	3.20E-06
4	4	0	5.07E-06
4	4	1	4.89E-06
4	4	2	4.49E-06
4	4	3	3.92E-06
4	4	4	3.36E-06
4	4	5	2.79E-06
4	5	0	3.93E-06
4	5	1	3.84E-06
4	5	2	3.58E-06
4	5	3	3.20E-06
4	5	4	2.79E-06
4	5	5	2.39E-06
5	0	0	6.48E-06
5	0	1	6.23E-06
5	0	2	5.60E-06
5	0	3	4.75E-06
5	0	4	3.93E-06
5	0	5	3.21E-06
5	1	0	6.23E-06
5	1	1	6.00E-06
5	1	2	5.40E-06
5	1	3	4.62E-06
5	1	4	3.84E-06
5	1	5	3.13E-06
5	2	0	5.60E-06
5	2	1	5.40E-06
5	2	2	4.92E-06
5	2	3	4.26E-06
5	2	4	3.58E-06
5	2	5	2.95E-06
5	3	0	4.75E-06
5	3	1	4.62E-06
5	3	2	4.26E-06
5	3	3	3.75E-06
5	3	4	3.20E-06
5	3	5	2.69E-06
5	4	0	3.93E-06
5	4	1	3.84E-06
5	4	2	3.58E-06
5	4	3	3.20E-06
5	4	4	2.79E-06
5	4	5	2.39E-06
5	5	0	3.21E-06
5	5	1	3.13E-06
5	5	2	2.95E-06
5	5	3	2.69E-06
5	5	4	2.39E-06
5	5	5	2.08E-06
