Re188 - 2.21mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
3	4	1	1.96E-05
3	4	2	1.73E-05
3	4	3	1.47E-05
3	4	4	1.22E-05
3	4	5	1.00E-05
3	5	0	1.48E-05
3	5	1	1.43E-05
3	5	2	1.32E-05
3	5	3	1.16E-05
3	5	4	1.00E-05
3	5	5	8.50E-06
4	0	0	1.57E-04
4	0	1	1.04E-04
4	0	2	3.96E-05
4	0	3	2.07E-05
4	0	4	1.56E-05
4	0	5	1.22E-05
4	1	0	1.04E-04
4	1	1	7.18E-05
4	1	2	3.21E-05
4	1	3	1.96E-05
4	1	4	1.53E-05
4	1	5	1.19E-05
4	2	0	3.96E-05
4	2	1	3.21E-05
4	2	2	2.24E-05
4	2	3	1.73E-05
4	2	4	1.39E-05
4	2	5	1.11E-05
4	3	0	2.07E-05
4	3	1	1.96E-05
4	3	2	1.73E-05
4	3	3	1.47E-05
4	3	4	1.22E-05
4	3	5	1.00E-05
4	4	0	1.56E-05
4	4	1	1.53E-05
4	4	2	1.39E-05
4	4	3	1.22E-05
4	4	4	1.05E-05
4	4	5	8.77E-06
4	5	0	1.22E-05
4	5	1	1.19E-05
4	5	2	1.11E-05
4	5	3	1.00E-05
4	5	4	8.77E-06
4	5	5	7.55E-06
5	0	0	2.05E-05
5	0	1	1.95E-05
5	0	2	1.74E-05
5	0	3	1.48E-05
5	0	4	1.22E-05
5	0	5	9.90E-06
5	1	0	1.95E-05
5	1	1	1.87E-05
5	1	2	1.68E-05
5	1	3	1.43E-05
5	1	4	1.19E-05
5	1	5	9.83E-06
5	2	0	1.74E-05
5	2	1	1.68E-05
5	2	2	1.52E-05
5	2	3	1.32E-05
5	2	4	1.11E-05
5	2	5	9.26E-06
5	3	0	1.48E-05
5	3	1	1.43E-05
5	3	2	1.32E-05
5	3	3	1.16E-05
5	3	4	1.00E-05
5	3	5	8.50E-06
5	4	0	1.22E-05
5	4	1	1.19E-05
5	4	2	1.11E-05
5	4	3	1.00E-05
5	4	4	8.77E-06
5	4	5	7.55E-06
5	5	0	9.90E-06
5	5	1	9.83E-06
5	5	2	9.26E-06
5	5	3	8.50E-06
5	5	4	7.55E-06
5	5	5	6.67E-06
