Y90 - 9.28mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
3	0	5	6.50E-08
3	1	0	2.53E-07
3	1	1	2.27E-07
3	1	2	1.73E-07
3	1	3	1.23E-07
3	1	4	8.74E-08
3	1	5	6.29E-08
3	2	0	1.88E-07
3	2	1	1.73E-07
3	2	2	1.40E-07
3	2	3	1.05E-07
3	2	4	7.74E-08
3	2	5	5.74E-08
3	3	0	1.31E-07
3	3	1	1.23E-07
3	3	2	1.05E-07
3	3	3	8.45E-08
3	3	4	6.49E-08
3	3	5	5.00E-08
3	4	0	9.14E-08
3	4	1	8.74E-08
3	4	2	7.74E-08
3	4	3	6.49E-08
3	4	4	5.27E-08
3	4	5	4.22E-08
3	5	0	6.50E-08
3	5	1	6.29E-08
3	5	2	5.74E-08
3	5	3	5.00E-08
3	5	4	4.22E-08
3	5	5	3.51E-08
4	0	0	1.49E-07
4	0	1	1.40E-07
4	0	2	1.17E-07
4	0	3	9.14E-08
4	0	4	6.96E-08
4	0	5	5.30E-08
4	1	0	1.40E-07
4	1	1	1.31E-07
4	1	2	1.11E-07
4	1	3	8.74E-08
4	1	4	6.73E-08
4	1	5	5.14E-08
4	2	0	1.17E-07
4	2	1	1.11E-07
4	2	2	9.55E-08
4	2	3	7.74E-08
4	2	4	6.11E-08
4	2	5	4.76E-08
4	3	0	9.14E-08
4	3	1	8.74E-08
4	3	2	7.74E-08
4	3	3	6.49E-08
4	3	4	5.27E-08
4	3	5	4.22E-08
4	4	0	6.96E-08
4	4	1	6.73E-08
4	4	2	6.11E-08
4	4	3	5.27E-08
4	4	4	4.43E-08
4	4	5	3.65E-08
4	5	0	5.30E-08
4	5	1	5.14E-08
4	5	2	4.76E-08
4	5	3	4.22E-08
4	5	4	3.65E-08
4	5	5	3.09E-08
5	0	0	9.10E-08
5	0	1	8.73E-08
5	0	2	7.75E-08
5	0	3	6.50E-08
5	0	4	5.30E-08
5	0	5	4.24E-08
5	1	0	8.73E-08
5	1	1	8.37E-08
5	1	2	7.46E-08
5	1	3	6.29E-08
5	1	4	5.14E-08
5	1	5	4.14E-08
5	2	0	7.75E-08
5	2	1	7.46E-08
5	2	2	6.73E-08
5	2	3	5.74E-08
5	2	4	4.76E-08
5	2	5	3.88E-08
5	3	0	6.50E-08
5	3	1	6.29E-08
5	3	2	5.74E-08
5	3	3	5.00E-08
5	3	4	4.22E-08
5	3	5	3.51E-08
5	4	0	5.30E-08
5	4	1	5.14E-08
5	4	2	4.76E-08
5	4	3	4.22E-08
5	4	4	3.65E-08
5	4	5	3.09E-08
5	5	0	4.24E-08
5	5	1	4.14E-08
5	5	2	3.88E-08
5	5	3	3.51E-08
5	5	4	3.09E-08
5	5	5	2.66E-08
