I131 - 2.21mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
4	0	3	1.33E-04
4	0	4	1.03E-04
4	0	5	8.08E-05
4	1	0	1.97E-04
4	1	1	1.85E-04
4	1	2	1.59E-04
4	1	3	1.27E-04
4	1	4	9.99E-05
4	1	5	7.93E-05
4	2	0	1.66E-04
4	2	1	1.59E-04
4	2	2	1.38E-04
4	2	3	1.15E-04
4	2	4	9.19E-05
4	2	5	7.38E-05
4	3	0	1.33E-04
4	3	1	1.27E-04
4	3	2	1.15E-04
4	3	3	9.80E-05
4	3	4	8.07E-05
4	3	5	6.64E-05
4	4	0	1.03E-04
4	4	1	9.99E-05
4	4	2	9.19E-05
4	4	3	8.07E-05
4	4	4	7.02E-05
4	4	5	5.77E-05
4	5	0	8.08E-05
4	5	1	7.93E-05
4	5	2	7.38E-05
4	5	3	6.64E-05
4	5	4	5.77E-05
4	5	5	4.99E-05
5	0	0	1.32E-04
5	0	1	1.27E-04
5	0	2	1.15E-04
5	0	3	9.73E-05
5	0	4	8.08E-05
5	0	5	6.63E-05
5	1	0	1.27E-04
5	1	1	1.23E-04
5	1	2	1.11E-04
5	1	3	9.48E-05
5	1	4	7.93E-05
5	1	5	6.45E-05
5	2	0	1.15E-04
5	2	1	1.11E-04
5	2	2	1.01E-04
5	2	3	8.69E-05
5	2	4	7.38E-05
5	2	5	6.12E-05
5	3	0	9.73E-05
5	3	1	9.48E-05
5	3	2	8.69E-05
5	3	3	7.73E-05
5	3	4	6.64E-05
5	3	5	5.62E-05
5	4	0	8.08E-05
5	4	1	7.93E-05
5	4	2	7.38E-05
5	4	3	6.64E-05
5	4	4	5.77E-05
5	4	5	4.99E-05
5	5	0	6.63E-05
5	5	1	6.45E-05
5	5	2	6.12E-05
5	5	3	5.62E-05
5	5	4	4.99E-05
5	5	5	4.36E-05
