Lu177 - 3.59mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
4	3	2	4.05E-06
4	3	3	3.47E-06
4	3	4	2.90E-06
4	3	5	2.41E-06
4	4	0	3.66E-06
4	4	1	3.56E-06
4	4	2	3.30E-06
4	4	3	2.90E-06
4	4	4	2.51E-06
4	4	5	2.12E-06
4	5	0	2.91E-06
4	5	1	2.83E-06
4	5	2	2.65E-06
4	5	3	2.41E-06
4	5	4	2.12E-06
4	5	5	1.84E-06
5	0	0	4.66E-06
5	0	1	4.47E-06
5	0	2	4.05E-06
5	0	3	3.47E-06
5	0	4	2.91E-06
5	0	5	2.40E-06
5	1	0	4.47E-06
5	1	1	4.32E-06
5	1	2	3.90E-06
5	1	3	3.38E-06
5	1	4	2.83E-06
5	1	5	2.36E-06
5	2	0	4.05E-06
5	2	1	3.90E-06
5	2	2	3.60E-06
5	2	3	3.13E-06
5	2	4	2.65E-06
5	2	5	2.24E-06
5	3	0	3.47E-06
5	3	1	3.38E-06
5	3	2	3.13E-06
5	3	3	2.78E-06
5	3	4	2.41E-06
5	3	5	2.04E-06
5	4	0	2.91E-06
5	4	1	2.83E-06
5	4	2	2.65E-06
5	4	3	2.41E-06
5	4	4	2.12E-06
5	4	5	1.84E-06
5	5	0	2.40E-06
5	5	1	2.36E-06
5	5	2	2.24E-06
5	5	3	2.04E-06
5	5	4	1.84E-06
5	5	5	1.62E-06
