Sr89 - 6mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
3	1	3	1.41E-07
3	1	4	9.85E-08
3	1	5	7.04E-08
3	2	0	2.19E-07
3	2	1	2.02E-07
3	2	2	1.60E-07
3	2	3	1.19E-07
3	2	4	8.71E-08
3	2	5	6.42E-08
3	3	0	1.51E-07
3	3	1	1.41E-07
3	3	2	1.19E-07
3	3	3	9.45E-08
3	3	4	7.30E-08
3	3	5	5.60E-08
3	4	0	1.03E-07
3	4	1	9.85E-08
3	4	2	8.71E-08
3	4	3	7.30E-08
3	4	4	5.92E-08
3	4	5	4.71E-08
3	5	0	7.25E-08
3	5	1	7.04E-08
3	5	2	6.42E-08
3	5	3	5.60E-08
3	5	4	4.71E-08
3	5	5	3.90E-08
4	0	0	1.72E-07
4	0	1	1.61E-07
4	0	2	1.33E-07
4	0	3	1.03E-07
4	0	4	7.81E-08
4	0	5	5.89E-08
4	1	0	1.61E-07
4	1	1	1.50E-07
4	1	2	1.26E-07
4	1	3	9.85E-08
4	1	4	7.53E-08
4	1	5	5.73E-08
4	2	0	1.33E-07
4	2	1	1.26E-07
4	2	2	1.08E-07
4	2	3	8.71E-08
4	2	4	6.81E-08
4	2	5	5.30E-08
4	3	0	1.03E-07
4	3	1	9.85E-08
4	3	2	8.71E-08
4	3	3	7.30E-08
4	3	4	5.92E-08
4	3	5	4.71E-08
4	4	0	7.81E-08
4	4	1	7.53E-08
4	4	2	6.81E-08
4	4	3	5.92E-08
4	4	4	4.92E-08
4	4	5	4.05E-08
4	5	0	5.89E-08
4	5	1	5.73E-08
4	5	2	5.30E-08
4	5	3	4.71E-08
4	5	4	4.05E-08
4	5	5	3.45E-08
5	0	0	1.04E-07
5	0	1	9.86E-08
5	0	2	8.72E-08
5	0	3	7.25E-08
5	0	4	5.89E-08
5	0	5	4.70E-08
5	1	0	9.86E-08
5	1	1	9.42E-08
5	1	2	8.37E-08
5	1	3	7.04E-08
5	1	4	5.73E-08
5	1	5	4.61E-08
5	2	0	8.72E-08
5	2	1	8.37E-08
5	2	2	7.51E-08
5	2	3	6.42E-08
5	2	4	5.30E-08
5	2	5	4.32E-08
5	3	0	7.25E-08
5	3	1	7.04E-08
5	3	2	6.42E-08
5	3	3	5.60E-08
5	3	4	4.71E-08
5	3	5	3.90E-08
5	4	0	5.89E-08
5	4	1	5.73E-08
5	4	2	5.30E-08
5	4	3	4.71E-08
5	4	4	4.05E-08
5	4	5	3.45E-08
5	5	0	4.70E-08
5	5	1	4.61E-08
5	5	2	4.32E-08
5	5	3	3.90E-08
5	5	4	3.45E-08
5	5	5	2.98E-08
