Y90 - 3.9mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
4	2	0	1.08E-06
4	2	1	1.02E-06
4	2	2	8.71E-07
4	2	3	6.97E-07
4	2	4	5.42E-07
4	2	5	4.19E-07
4	3	0	8.29E-07
4	3	1	7.91E-07
4	3	2	6.97E-07
4	3	3	5.80E-07
4	3	4	4.67E-07
4	3	5	3.71E-07
4	4	0	6.21E-07
4	4	1	6.00E-07
4	4	2	5.42E-07
4	4	3	4.67E-07
4	4	4	3.87E-07
4	4	5	3.18E-07
4	5	0	4.64E-07
4	5	1	4.53E-07
4	5	2	4.19E-07
4	5	3	3.71E-07
4	5	4	3.18E-07
4	5	5	2.67E-07
5	0	0	8.32E-07
5	0	1	7.91E-07
5	0	2	6.98E-07
5	0	3	5.78E-07
5	0	4	4.64E-07
5	0	5	3.70E-07
5	1	0	7.91E-07
5	1	1	7.58E-07
5	1	2	6.69E-07
5	1	3	5.60E-07
5	1	4	4.53E-07
5	1	5	3.61E-07
5	2	0	6.98E-07
5	2	1	6.69E-07
5	2	2	6.00E-07
5	2	3	5.08E-07
5	2	4	4.19E-07
5	2	5	3.38E-07
5	3	0	5.78E-07
5	3	1	5.60E-07
5	3	2	5.08E-07
5	3	3	4.41E-07
5	3	4	3.71E-07
5	3	5	3.06E-07
5	4	0	4.64E-07
5	4	1	4.53E-07
5	4	2	4.19E-07
5	4	3	3.71E-07
5	4	4	3.18E-07
5	4	5	2.67E-07
5	5	0	3.70E-07
5	5	1	3.61E-07
5	5	2	3.38E-07
5	5	3	3.06E-07
5	5	4	2.67E-07
5	5	5	2.30E-07
