I131 - 2.4mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
2	2	4	1.17E-04
2	2	5	8.49E-05
2	3	0	2.19E-04
2	3	1	2.03E-04
2	3	2	1.66E-04
2	3	3	1.28E-04
2	3	4	9.70E-05
2	3	5	7.39E-05
2	4	0	1.41E-04
2	4	1	1.34E-04
2	4	2	1.17E-04
2	4	3	9.70E-05
2	4	4	7.80E-05
2	4	5	6.24E-05
2	5	0	9.65E-05
2	5	1	9.35E-05
2	5	2	8.49E-05
2	5	3	7.39E-05
2	5	4	6.24E-05
2	5	5	5.17E-05
3	0	0	3.17E-04
3	0	1	2.86E-04
3	0	2	2.19E-04
3	0	3	1.57E-04
3	0	4	1.12E-04
3	0	5	8.24E-05
3	1	0	2.86E-04
3	1	1	2.60E-04
3	1	2	2.03E-04
3	1	3	1.48E-04
3	1	4	1.08E-04
3	1	5	8.03E-05
3	2	0	2.19E-04
3	2	1	2.03E-04
3	2	2	1.66E-04
3	2	3	1.28E-04
3	2	4	9.70E-05
3	2	5	7.39E-05
3	3	0	1.57E-04
3	3	1	1.48E-04
3	3	2	1.28E-04
3	3	3	1.04E-04
3	3	4	8.26E-05
3	3	5	6.48E-05
3	4	0	1.12E-04
3	4	1	1.08E-04
3	4	2	9.70E-05
3	4	3	8.26E-05
3	4	4	6.85E-05
3	4	5	5.60E-05
3	5	0	8.24E-05
3	5	1	8.03E-05
3	5	2	7.39E-05
3	5	3	6.48E-05
3	5	4	5.60E-05
3	5	5	4.77E-05
4	0	0	1.76E-04
4	0	1	1.67E-04
4	0	2	1.41E-04
4	0	3	1.12E-04
4	0	4	8.78E-05
4	0	5	6.86E-05
4	1	0	1.67E-04
4	1	1	1.58E-04
4	1	2	1.34E-04
4	1	3	1.08E-04
4	1	4	8.51E-05
4	1	5	6.66E-05
4	2	0	1.41E-04
4	2	1	1.34E-04
4	2	2	1.17E-04
4	2	3	9.70E-05
4	2	4	7.80E-05
4	2	5	6.24E-05
4	3	0	1.12E-04
4	3	1	1.08E-04
4	3	2	9.70E-05
4	3	3	8.26E-05
4	3	4	6.85E-05
4	3	5	5.60E-05
4	4	0	8.78E-05
4	4	1	8.51E-05
4	4	2	7.80E-05
4	4	3	6.85E-05
4	4	4	5.76E-05
4	4	5	4.89E-05
4	5	0	6.86E-05
4	5	1	6.66E-05
4	5	2	6.24E-05
4	5	3	5.60E-05
4	5	4	4.89E-05
4	5	5	4.27E-05
5	0	0	1.12E-04
5	0	1	1.08E-04
5	0	2	9.65E-05
5	0	3	8.24E-05
5	0	4	6.86E-05
5	0	5	5.65E-05
5	1	0	1.08E-04
5	1	1	1.04E-04
5	1	2	9.35E-05
5	1	3	8.03E-05
5	1	4	6.66E-05
5	1	5	5.50E-05
5	2	0	9.65E-05
5	2	1	9.35E-05
5	2	2	8.49E-05
5	2	3	7.39E-05
5	2	4	6.24E-05
5	2	5	5.17E-05
5	3	0	8.24E-05
5	3	1	8.03E-05
5	3	2	7.39E-05
5	3	3	6.48E-05
5	3	4	5.60E-05
5	3	5	4.77E-05
5	4	0	6.86E-05
5	4	1	6.66E-05
5	4	2	6.24E-05
5	4	3	5.60E-05
5	4	4	4.89E-05
5	4	5	4.27E-05
5	5	0	5.65E-05
5	5	1	5.50E-05
5	5	2	5.17E-05
5	5	3	4.77E-05
5	5	4	4.27E-05
5	5	5	3.74E-05
