Re186 - 2.33mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
2	3	3	1.40E-05
2	3	4	1.06E-05
2	3	5	8.07E-06
2	4	0	1.54E-05
2	4	1	1.47E-05
2	4	2	1.28E-05
2	4	3	1.06E-05
2	4	4	8.53E-06
2	4	5	6.81E-06
2	5	0	1.06E-05
2	5	1	1.02E-05
2	5	2	9.31E-06
2	5	3	8.07E-06
2	5	4	6.81E-06
2	5	5	5.63E-06
3	0	0	3.40E-05
3	0	1	3.06E-05
3	0	2	2.36E-05
3	0	3	1.71E-05
3	0	4	1.23E-05
3	0	5	9.06E-06
3	1	0	3.06E-05
3	1	1	2.78E-05
3	1	2	2.19E-05
3	1	3	1.62E-05
3	1	4	1.18E-05
3	1	5	8.77E-06
3	2	0	2.36E-05
3	2	1	2.19E-05
3	2	2	1.81E-05
3	2	3	1.40E-05
3	2	4	1.06E-05
3	2	5	8.07E-06
3	3	0	1.71E-05
3	3	1	1.62E-05
3	3	2	1.40E-05
3	3	3	1.14E-05
3	3	4	9.04E-06
3	3	5	7.12E-06
3	4	0	1.23E-05
3	4	1	1.18E-05
3	4	2	1.06E-05
3	4	3	9.04E-06
3	4	4	7.49E-06
3	4	5	6.12E-06
3	5	0	9.06E-06
3	5	1	8.77E-06
3	5	2	8.07E-06
3	5	3	7.12E-06
3	5	4	6.12E-06
3	5	5	5.17E-06
4	0	0	1.91E-05
4	0	1	1.81E-05
4	0	2	1.54E-05
4	0	3	1.23E-05
4	0	4	9.66E-06
4	0	5	7.48E-06
4	1	0	1.81E-05
4	1	1	1.71E-05
4	1	2	1.47E-05
4	1	3	1.18E-05
4	1	4	9.33E-06
4	1	5	7.31E-06
4	2	0	1.54E-05
4	2	1	1.47E-05
4	2	2	1.28E-05
4	2	3	1.06E-05
4	2	4	8.53E-06
4	2	5	6.81E-06
4	3	0	1.23E-05
4	3	1	1.18E-05
4	3	2	1.06E-05
4	3	3	9.04E-06
4	3	4	7.49E-06
4	3	5	6.12E-06
4	4	0	9.66E-06
4	4	1	9.33E-06
4	4	2	8.53E-06
4	4	3	7.49E-06
4	4	4	6.36E-06
4	4	5	5.33E-06
4	5	0	7.48E-06
4	5	1	7.31E-06
4	5	2	6.81E-06
4	5	3	6.12E-06
4	5	4	5.33E-06
4	5	5	4.57E-06
5	0	0	1.23E-05
5	0	1	1.19E-05
5	0	2	1.06E-05
5	0	3	9.06E-06
5	0	4	7.48E-06
5	0	5	6.09E-06
5	1	0	1.19E-05
5	1	1	1.14E-05
5	1	2	1.02E-05
5	1	3	8.77E-06
5	1	4	7.31E-06
5	1	5	5.99E-06
5	2	0	1.06E-05
5	2	1	1.02E-05
5	2	2	9.31E-06
5	2	3	8.07E-06
5	2	4	6.81E-06
5	2	5	5.63E-06
5	3	0	9.06E-06
5	3	1	8.77E-06
5	3	2	8.07E-06
5	3	3	7.12E-06
5	3	4	6.12E-06
5	3	5	5.17E-06
5	4	0	7.48E-06
5	4	1	7.31E-06
5	4	2	6.81E-06
5	4	3	6.12E-06
5	4	4	5.33E-06
5	4	5	4.57E-06
5	5	0	6.09E-06
5	5	1	5.99E-06
5	5	2	5.63E-06
5	5	3	5.17E-06
5	5	4	4.57E-06
5	5	5	4.01E-06
