Re186 - 2.4mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
2	5	5	5.30E-06
3	0	0	3.20E-05
3	0	1	2.89E-05
3	0	2	2.23E-05
3	0	3	1.61E-05
3	0	4	1.16E-05
3	0	5	8.50E-06
3	1	0	2.89E-05
3	1	1	2.62E-05
3	1	2	2.07E-05
3	1	3	1.52E-05
3	1	4	1.12E-05
3	1	5	8.29E-06
3	2	0	2.23E-05
3	2	1	2.07E-05
3	2	2	1.71E-05
3	2	3	1.32E-05
3	2	4	1.00E-05
3	2	5	7.62E-06
3	3	0	1.61E-05
3	3	1	1.52E-05
3	3	2	1.32E-05
3	3	3	1.07E-05
3	3	4	8.53E-06
3	3	5	6.71E-06
3	4	0	1.16E-05
3	4	1	1.12E-05
3	4	2	1.00E-05
3	4	3	8.53E-06
3	4	4	7.03E-06
3	4	5	5.73E-06
3	5	0	8.50E-06
3	5	1	8.29E-06
3	5	2	7.62E-06
3	5	3	6.71E-06
3	5	4	5.73E-06
3	5	5	4.82E-06
4	0	0	1.80E-05
4	0	1	1.70E-05
4	0	2	1.45E-05
4	0	3	1.16E-05
4	0	4	9.07E-06
4	0	5	7.03E-06
4	1	0	1.70E-05
4	1	1	1.61E-05
4	1	2	1.38E-05
4	1	3	1.12E-05
4	1	4	8.75E-06
4	1	5	6.88E-06
4	2	0	1.45E-05
4	2	1	1.38E-05
4	2	2	1.21E-05
4	2	3	1.00E-05
4	2	4	8.01E-06
4	2	5	6.41E-06
4	3	0	1.16E-05
4	3	1	1.12E-05
4	3	2	1.00E-05
4	3	3	8.53E-06
4	3	4	7.03E-06
4	3	5	5.73E-06
4	4	0	9.07E-06
4	4	1	8.75E-06
4	4	2	8.01E-06
4	4	3	7.03E-06
4	4	4	6.01E-06
4	4	5	5.01E-06
4	5	0	7.03E-06
4	5	1	6.88E-06
4	5	2	6.41E-06
4	5	3	5.73E-06
4	5	4	5.01E-06
4	5	5	4.28E-06
5	0	0	1.17E-05
5	0	1	1.12E-05
5	0	2	9.99E-06
5	0	3	8.50E-06
5	0	4	7.03E-06
5	0	5	5.74E-06
5	1	0	1.12E-05
5	1	1	1.08E-05
5	1	2	9.68E-06
5	1	3	8.29E-06
5	1	4	6.88E-06
5	1	5	5.63E-06
5	2	0	9.99E-06
5	2	1	9.68E-06
5	2	2	8.77E-06
5	2	3	7.62E-06
5	2	4	6.41E-06
5	2	5	5.30E-06
5	3	0	8.50E-06
5	3	1	8.29E-06
5	3	2	7.62E-06
5	3	3	6.71E-06
5	3	4	5.73E-06
5	3	5	4.82E-06
5	4	0	7.03E-06
5	4	1	6.88E-06
5	4	2	6.41E-06
5	4	3	5.73E-06
5	4	4	5.01E-06
5	4	5	4.28E-06
5	5	0	5.74E-06
5	5	1	5.63E-06
5	5	2	5.30E-06
5	5	3	4.82E-06
5	5	4	4.28E-06
5	5	5	3.75E-06
