Lu177 - 4.8mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
3	3	5	1.61E-06
3	4	0	2.70E-06
3	4	1	2.60E-06
3	4	2	2.34E-06
3	4	3	2.01E-06
3	4	4	1.70E-06
3	4	5	1.40E-06
3	5	0	2.02E-06
3	5	1	1.96E-06
3	5	2	1.81E-06
3	5	3	1.61E-06
3	5	4	1.40E-06
3	5	5	1.19E-06
4	0	0	4.12E-06
4	0	1	3.89E-06
4	0	2	3.34E-06
4	0	3	2.70E-06
4	0	4	2.13E-06
4	0	5	1.69E-06
4	1	0	3.89E-06
4	1	1	3.69E-06
4	1	2	3.18E-06
4	1	3	2.60E-06
4	1	4	2.07E-06
4	1	5	1.65E-06
4	2	0	3.34E-06
4	2	1	3.18E-06
4	2	2	2.81E-06
4	2	3	2.34E-06
4	2	4	1.90E-06
4	2	5	1.54E-06
4	3	0	2.70E-06
4	3	1	2.60E-06
4	3	2	2.34E-06
4	3	3	2.01E-06
4	3	4	1.70E-06
4	3	5	1.40E-06
4	4	0	2.13E-06
4	4	1	2.07E-06
4	4	2	1.90E-06
4	4	3	1.70E-06
4	4	4	1.46E-06
4	4	5	1.24E-06
4	5	0	1.69E-06
4	5	1	1.65E-06
4	5	2	1.54E-06
4	5	3	1.40E-06
4	5	4	1.24E-06
4	5	5	1.08E-06
5	0	0	2.68E-06
5	0	1	2.61E-06
5	0	2	2.35E-06
5	0	3	2.02E-06
5	0	4	1.69E-06
5	0	5	1.39E-06
5	1	0	2.61E-06
5	1	1	2.51E-06
5	1	2	2.27E-06
5	1	3	1.96E-06
5	1	4	1.65E-06
5	1	5	1.37E-06
5	2	0	2.35E-06
5	2	1	2.27E-06
5	2	2	2.08E-06
5	2	3	1.81E-06
5	2	4	1.54E-06
5	2	5	1.30E-06
5	3	0	2.02E-06
5	3	1	1.96E-06
5	3	2	1.81E-06
5	3	3	1.61E-06
5	3	4	1.40E-06
5	3	5	1.19E-06
5	4	0	1.69E-06
5	4	1	1.65E-06
5	4	2	1.54E-06
5	4	3	1.40E-06
5	4	4	1.24E-06
5	4	5	1.08E-06
5	5	0	1.39E-06
5	5	1	1.37E-06
5	5	2	1.30E-06
5	5	3	1.19E-06
5	5	4	1.08E-06
5	5	5	9.50E-07
