Sm153 - 4.42mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
3	1	0	2.06E-05
3	1	1	1.88E-05
3	1	2	1.50E-05
3	1	3	1.13E-05
3	1	4	8.41E-06
3	1	5	6.35E-06
3	2	0	1.61E-05
3	2	1	1.50E-05
3	2	2	1.25E-05
3	2	3	9.83E-06
3	2	4	7.59E-06
3	2	5	5.86E-06
3	3	0	1.19E-05
3	3	1	1.13E-05
3	3	2	9.83E-06
3	3	3	8.09E-06
3	3	4	6.52E-06
3	3	5	5.21E-06
3	4	0	8.76E-06
3	4	1	8.41E-06
3	4	2	7.59E-06
3	4	3	6.52E-06
3	4	4	5.46E-06
3	4	5	4.51E-06
3	5	0	6.51E-06
3	5	1	6.35E-06
3	5	2	5.86E-06
3	5	3	5.21E-06
3	5	4	4.51E-06
3	5	5	3.84E-06
4	0	0	1.33E-05
4	0	1	1.25E-05
4	0	2	1.07E-05
4	0	3	8.76E-06
4	0	4	6.91E-06
4	0	5	5.47E-06
4	1	0	1.25E-05
4	1	1	1.19E-05
4	1	2	1.03E-05
4	1	3	8.41E-06
4	1	4	6.72E-06
4	1	5	5.35E-06
4	2	0	1.07E-05
4	2	1	1.03E-05
4	2	2	9.08E-06
4	2	3	7.59E-06
4	2	4	6.18E-06
4	2	5	4.99E-06
4	3	0	8.76E-06
4	3	1	8.41E-06
4	3	2	7.59E-06
4	3	3	6.52E-06
4	3	4	5.46E-06
4	3	5	4.51E-06
4	4	0	6.91E-06
4	4	1	6.72E-06
4	4	2	6.18E-06
4	4	3	5.46E-06
4	4	4	4.69E-06
4	4	5	3.97E-06
4	5	0	5.47E-06
4	5	1	5.35E-06
4	5	2	4.99E-06
4	5	3	4.51E-06
4	5	4	3.97E-06
4	5	5	3.43E-06
5	0	0	8.72E-06
5	0	1	8.40E-06
5	0	2	7.60E-06
5	0	3	6.51E-06
5	0	4	5.47E-06
5	0	5	4.52E-06
5	1	0	8.40E-06
5	1	1	8.09E-06
5	1	2	7.36E-06
5	1	3	6.35E-06
5	1	4	5.35E-06
5	1	5	4.42E-06
5	2	0	7.60E-06
5	2	1	7.36E-06
5	2	2	6.71E-06
5	2	3	5.86E-06
5	2	4	4.99E-06
5	2	5	4.18E-06
5	3	0	6.51E-06
5	3	1	6.35E-06
5	3	2	5.86E-06
5	3	3	5.21E-06
5	3	4	4.51E-06
5	3	5	3.84E-06
5	4	0	5.47E-06
5	4	1	5.35E-06
5	4	2	4.99E-06
5	4	3	4.51E-06
5	4	4	3.97E-06
5	4	5	3.43E-06
5	5	0	4.52E-06
5	5	1	4.42E-06
5	5	2	4.18E-06
5	5	3	3.84E-06
5	5	4	3.43E-06
5	5	5	3.01E-06
