Re186 - 3mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
3	4	5	2.15E-06
3	5	0	3.08E-06
3	5	1	3.00E-06
3	5	2	2.78E-06
3	5	3	2.48E-06
3	5	4	2.15E-06
3	5	5	1.84E-06
4	0	0	6.33E-06
4	0	1	5.97E-06
4	0	2	5.08E-06
4	0	3	4.12E-06
4	0	4	3.27E-06
4	0	5	2.58E-06
4	1	0	5.97E-06
4	1	1	5.64E-06
4	1	2	4.87E-06
4	1	3	3.96E-06
4	1	4	3.17E-06
4	1	5	2.54E-06
4	2	0	5.08E-06
4	2	1	4.87E-06
4	2	2	4.29E-06
4	2	3	3.59E-06
4	2	4	2.91E-06
4	2	5	2.37E-06
4	3	0	4.12E-06
4	3	1	3.96E-06
4	3	2	3.59E-06
4	3	3	3.09E-06
4	3	4	2.59E-06
4	3	5	2.15E-06
4	4	0	3.27E-06
4	4	1	3.17E-06
4	4	2	2.91E-06
4	4	3	2.59E-06
4	4	4	2.24E-06
4	4	5	1.90E-06
4	5	0	2.58E-06
4	5	1	2.54E-06
4	5	2	2.37E-06
4	5	3	2.15E-06
4	5	4	1.90E-06
4	5	5	1.66E-06
5	0	0	4.09E-06
5	0	1	3.97E-06
5	0	2	3.58E-06
5	0	3	3.08E-06
5	0	4	2.58E-06
5	0	5	2.16E-06
5	1	0	3.97E-06
5	1	1	3.84E-06
5	1	2	3.47E-06
5	1	3	3.00E-06
5	1	4	2.54E-06
5	1	5	2.10E-06
5	2	0	3.58E-06
5	2	1	3.47E-06
5	2	2	3.17E-06
5	2	3	2.78E-06
5	2	4	2.37E-06
5	2	5	2.00E-06
5	3	0	3.08E-06
5	3	1	3.00E-06
5	3	2	2.78E-06
5	3	3	2.48E-06
5	3	4	2.15E-06
5	3	5	1.84E-06
5	4	0	2.58E-06
5	4	1	2.54E-06
5	4	2	2.37E-06
5	4	3	2.15E-06
5	4	4	1.90E-06
5	4	5	1.66E-06
5	5	0	2.16E-06
5	5	1	2.10E-06
5	5	2	2.00E-06
5	5	3	1.84E-06
5	5	4	1.66E-06
5	5	5	1.47E-06
