I131 - 3.9mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
2	5	0	3.70E-05
2	5	1	3.56E-05
2	5	2	3.24E-05
2	5	3	2.81E-05
2	5	4	2.37E-05
2	5	5	1.97E-05
3	0	0	1.20E-04
3	0	1	1.08E-04
3	0	2	8.29E-05
3	0	3	5.97E-05
3	0	4	4.27E-05
3	0	5	3.13E-05
3	1	0	1.08E-04
3	1	1	9.81E-05
3	1	2	7.67E-05
3	1	3	5.68E-05
3	1	4	4.11E-05
3	1	5	3.04E-05
3	2	0	8.29E-05
3	2	1	7.67E-05
3	2	2	6.31E-05
3	2	3	4.87E-05
3	2	4	3.69E-05
3	2	5	2.81E-05
3	3	0	5.97E-05
3	3	1	5.68E-05
3	3	2	4.87E-05
3	3	3	3.95E-05
3	3	4	3.15E-05
3	3	5	2.48E-05
3	4	0	4.27E-05
3	4	1	4.11E-05
3	4	2	3.69E-05
3	4	3	3.15E-05
3	4	4	2.61E-05
3	4	5	2.14E-05
3	5	0	3.13E-05
3	5	1	3.04E-05
3	5	2	2.81E-05
3	5	3	2.48E-05
3	5	4	2.14E-05
3	5	5	1.80E-05
4	0	0	6.74E-05
4	0	1	6.34E-05
4	0	2	5.34E-05
4	0	3	4.27E-05
4	0	4	3.34E-05
4	0	5	2.61E-05
4	1	0	6.34E-05
4	1	1	5.95E-05
4	1	2	5.12E-05
4	1	3	4.11E-05
4	1	4	3.22E-05
4	1	5	2.54E-05
4	2	0	5.34E-05
4	2	1	5.12E-05
4	2	2	4.45E-05
4	2	3	3.69E-05
4	2	4	2.97E-05
4	2	5	2.37E-05
4	3	0	4.27E-05
4	3	1	4.11E-05
4	3	2	3.69E-05
4	3	3	3.15E-05
4	3	4	2.61E-05
4	3	5	2.14E-05
4	4	0	3.34E-05
4	4	1	3.22E-05
4	4	2	2.97E-05
4	4	3	2.61E-05
4	4	4	2.21E-05
4	4	5	1.86E-05
4	5	0	2.61E-05
4	5	1	2.54E-05
4	5	2	2.37E-05
4	5	3	2.14E-05
4	5	4	1.86E-05
4	5	5	1.60E-05
5	0	0	4.29E-05
5	0	1	4.11E-05
5	0	2	3.70E-05
5	0	3	3.13E-05
5	0	4	2.61E-05
5	0	5	2.14E-05
5	1	0	4.11E-05
5	1	1	3.97E-05
5	1	2	3.56E-05
5	1	3	3.04E-05
5	1	4	2.54E-05
5	1	5	2.08E-05
5	2	0	3.70E-05
5	2	1	3.56E-05
5	2	2	3.24E-05
5	2	3	2.81E-05
5	2	4	2.37E-05
5	2	5	1.97E-05
5	3	0	3.13E-05
5	3	1	3.04E-05
5	3	2	2.81E-05
5	3	3	2.48E-05
5	3	4	2.14E-05
5	3	5	1.80E-05
5	4	0	2.61E-05
5	4	1	2.54E-05
5	4	2	2.37E-05
5	4	3	2.14E-05
5	4	4	1.86E-05
5	4	5	1.60E-05
5	5	0	2.14E-05
5	5	1	2.08E-05
5	5	2	1.97E-05
5	5	3	1.80E-05
5	5	4	1.60E-05
5	5	5	1.42E-05
