Lu177 - 6.8mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
4	2	1	1.66E-06
4	2	2	1.46E-06
4	2	3	1.22E-06
4	2	4	9.94E-07
4	2	5	8.02E-07
4	3	0	1.41E-06
4	3	1	1.35E-06
4	3	2	1.22E-06
4	3	3	1.05E-06
4	3	4	8.77E-07
4	3	5	7.26E-07
4	4	0	1.11E-06
4	4	1	1.08E-06
4	4	2	9.94E-07
4	4	3	8.77E-07
4	4	4	7.53E-07
4	4	5	6.38E-07
4	5	0	8.78E-07
4	5	1	8.57E-07
4	5	2	8.02E-07
4	5	3	7.26E-07
4	5	4	6.38E-07
4	5	5	5.54E-07
5	0	0	1.41E-06
5	0	1	1.35E-06
5	0	2	1.22E-06
5	0	3	1.05E-06
5	0	4	8.78E-07
5	0	5	7.25E-07
5	1	0	1.35E-06
5	1	1	1.30E-06
5	1	2	1.18E-06
5	1	3	1.02E-06
5	1	4	8.57E-07
5	1	5	7.10E-07
5	2	0	1.22E-06
5	2	1	1.18E-06
5	2	2	1.08E-06
5	2	3	9.42E-07
5	2	4	8.02E-07
5	2	5	6.72E-07
5	3	0	1.05E-06
5	3	1	1.02E-06
5	3	2	9.42E-07
5	3	3	8.38E-07
5	3	4	7.26E-07
5	3	5	6.16E-07
5	4	0	8.78E-07
5	4	1	8.57E-07
5	4	2	8.02E-07
5	4	3	7.26E-07
5	4	4	6.38E-07
5	4	5	5.54E-07
5	5	0	7.25E-07
5	5	1	7.10E-07
5	5	2	6.72E-07
5	5	3	6.16E-07
5	5	4	5.54E-07
5	5	5	4.88E-07
