Re186 - 2.21mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
4	2	0	1.71E-05
4	2	1	1.63E-05
4	2	2	1.42E-05
4	2	3	1.18E-05
4	2	4	9.49E-06
4	2	5	7.56E-06
4	3	0	1.37E-05
4	3	1	1.32E-05
4	3	2	1.18E-05
4	3	3	1.00E-05
4	3	4	8.32E-06
4	3	5	6.80E-06
4	4	0	1.07E-05
4	4	1	1.04E-05
4	4	2	9.49E-06
4	4	3	8.32E-06
4	4	4	7.08E-06
4	4	5	5.94E-06
4	5	0	8.32E-06
4	5	1	8.11E-06
4	5	2	7.56E-06
4	5	3	6.80E-06
4	5	4	5.94E-06
4	5	5	5.11E-06
5	0	0	1.36E-05
5	0	1	1.31E-05
5	0	2	1.18E-05
5	0	3	1.00E-05
5	0	4	8.32E-06
5	0	5	6.81E-06
5	1	0	1.31E-05
5	1	1	1.27E-05
5	1	2	1.14E-05
5	1	3	9.77E-06
5	1	4	8.11E-06
5	1	5	6.65E-06
5	2	0	1.18E-05
5	2	1	1.14E-05
5	2	2	1.03E-05
5	2	3	8.99E-06
5	2	4	7.56E-06
5	2	5	6.27E-06
5	3	0	1.00E-05
5	3	1	9.77E-06
5	3	2	8.99E-06
5	3	3	7.91E-06
5	3	4	6.80E-06
5	3	5	5.74E-06
5	4	0	8.32E-06
5	4	1	8.11E-06
5	4	2	7.56E-06
5	4	3	6.80E-06
5	4	4	5.94E-06
5	4	5	5.11E-06
5	5	0	6.81E-06
5	5	1	6.65E-06
5	5	2	6.27E-06
5	5	3	5.74E-06
5	5	4	5.11E-06
5	5	5	4.45E-06
