Y90 - 3mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
5	0	1	1.09E-06
5	0	2	9.54E-07
5	0	3	7.91E-07
5	0	4	6.37E-07
5	0	5	5.08E-07
5	1	0	1.09E-06
5	1	1	1.04E-06
5	1	2	9.16E-07
5	1	3	7.65E-07
5	1	4	6.20E-07
5	1	5	4.95E-07
5	2	0	9.54E-07
5	2	1	9.16E-07
5	2	2	8.22E-07
5	2	3	6.96E-07
5	2	4	5.73E-07
5	2	5	4.64E-07
5	3	0	7.91E-07
5	3	1	7.65E-07
5	3	2	6.96E-07
5	3	3	6.06E-07
5	3	4	5.08E-07
5	3	5	4.20E-07
5	4	0	6.37E-07
5	4	1	6.20E-07
5	4	2	5.73E-07
5	4	3	5.08E-07
5	4	4	4.37E-07
5	4	5	3.68E-07
5	5	0	5.08E-07
5	5	1	4.95E-07
5	5	2	4.64E-07
5	5	3	4.20E-07
5	5	4	3.68E-07
5	5	5	3.22E-07
