Re188 - 3.9mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
4	4	1	5.93E-06
4	4	2	5.44E-06
4	4	3	4.75E-06
4	4	4	4.04E-06
4	4	5	3.39E-06
4	5	0	4.76E-06
4	5	1	4.63E-06
4	5	2	4.33E-06
4	5	3	3.88E-06
4	5	4	3.39E-06
4	5	5	2.90E-06
5	0	0	7.86E-06
5	0	1	7.54E-06
5	0	2	6.77E-06
5	0	3	5.76E-06
5	0	4	4.76E-06
5	0	5	3.88E-06
5	1	0	7.54E-06
5	1	1	7.29E-06
5	1	2	6.54E-06
5	1	3	5.58E-06
5	1	4	4.63E-06
5	1	5	3.78E-06
5	2	0	6.77E-06
5	2	1	6.54E-06
5	2	2	5.93E-06
5	2	3	5.14E-06
5	2	4	4.33E-06
5	2	5	3.59E-06
5	3	0	5.76E-06
5	3	1	5.58E-06
5	3	2	5.14E-06
5	3	3	4.53E-06
5	3	4	3.88E-06
5	3	5	3.28E-06
5	4	0	4.76E-06
5	4	1	4.63E-06
5	4	2	4.33E-06
5	4	3	3.88E-06
5	4	4	3.39E-06
5	4	5	2.90E-06
5	5	0	3.88E-06
5	5	1	3.78E-06
5	5	2	3.59E-06
5	5	3	3.28E-06
5	5	4	2.90E-06
5	5	5	2.53E-06
