Sm153 - 2.21mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
4	5	5	1.26E-05
5	0	0	3.14E-05
5	0	1	3.03E-05
5	0	2	2.73E-05
5	0	3	2.35E-05
5	0	4	1.98E-05
5	0	5	1.65E-05
5	1	0	3.03E-05
5	1	1	2.92E-05
5	1	2	2.65E-05
5	1	3	2.28E-05
5	1	4	1.93E-05
5	1	5	1.61E-05
5	2	0	2.73E-05
5	2	1	2.65E-05
5	2	2	2.44E-05
5	2	3	2.11E-05
5	2	4	1.81E-05
5	2	5	1.52E-05
5	3	0	2.35E-05
5	3	1	2.28E-05
5	3	2	2.11E-05
5	3	3	1.89E-05
5	3	4	1.64E-05
5	3	5	1.40E-05
5	4	0	1.98E-05
5	4	1	1.93E-05
5	4	2	1.81E-05
5	4	3	1.64E-05
5	4	4	1.45E-05
5	4	5	1.26E-05
5	5	0	1.65E-05
5	5	1	1.61E-05
5	5	2	1.52E-05
5	5	3	1.40E-05
5	5	4	1.26E-05
5	5	5	1.13E-05
