Re186 - 4mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
4	0	5	1.53E-06
4	1	0	3.48E-06
4	1	1	3.29E-06
4	1	2	2.85E-06
4	1	3	2.34E-06
4	1	4	1.87E-06
4	1	5	1.49E-06
4	2	0	2.99E-06
4	2	1	2.85E-06
4	2	2	2.52E-06
4	2	3	2.12E-06
4	2	4	1.73E-06
4	2	5	1.40E-06
4	3	0	2.42E-06
4	3	1	2.34E-06
4	3	2	2.12E-06
4	3	3	1.82E-06
4	3	4	1.54E-06
4	3	5	1.27E-06
4	4	0	1.92E-06
4	4	1	1.87E-06
4	4	2	1.73E-06
4	4	3	1.54E-06
4	4	4	1.32E-06
4	4	5	1.13E-06
4	5	0	1.53E-06
4	5	1	1.49E-06
4	5	2	1.40E-06
4	5	3	1.27E-06
4	5	4	1.13E-06
4	5	5	9.86E-07
5	0	0	2.41E-06
5	0	1	2.33E-06
5	0	2	2.11E-06
5	0	3	1.82E-06
5	0	4	1.53E-06
5	0	5	1.27E-06
5	1	0	2.33E-06
5	1	1	2.26E-06
5	1	2	2.04E-06
5	1	3	1.77E-06
5	1	4	1.49E-06
5	1	5	1.25E-06
5	2	0	2.11E-06
5	2	1	2.04E-06
5	2	2	1.88E-06
5	2	3	1.64E-06
5	2	4	1.40E-06
5	2	5	1.19E-06
5	3	0	1.82E-06
5	3	1	1.77E-06
5	3	2	1.64E-06
5	3	3	1.46E-06
5	3	4	1.27E-06
5	3	5	1.09E-06
5	4	0	1.53E-06
5	4	1	1.49E-06
5	4	2	1.40E-06
5	4	3	1.27E-06
5	4	4	1.13E-06
5	4	5	9.86E-07
5	5	0	1.27E-06
5	5	1	1.25E-06
5	5	2	1.19E-06
5	5	3	1.09E-06
5	5	4	9.86E-07
5	5	5	8.77E-07
