Re188 - 6mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
4	4	0	2.19E-06
4	4	1	2.13E-06
4	4	2	1.95E-06
4	4	3	1.72E-06
4	4	4	1.48E-06
4	4	5	1.24E-06
4	5	0	1.72E-06
4	5	1	1.68E-06
4	5	2	1.57E-06
4	5	3	1.41E-06
4	5	4	1.24E-06
4	5	5	1.07E-06
5	0	0	2.80E-06
5	0	1	2.70E-06
5	0	2	2.42E-06
5	0	3	2.07E-06
5	0	4	1.72E-06
5	0	5	1.41E-06
5	1	0	2.70E-06
5	1	1	2.60E-06
5	1	2	2.34E-06
5	1	3	2.01E-06
5	1	4	1.68E-06
5	1	5	1.38E-06
5	2	0	2.42E-06
5	2	1	2.34E-06
5	2	2	2.13E-06
5	2	3	1.85E-06
5	2	4	1.57E-06
5	2	5	1.31E-06
5	3	0	2.07E-06
5	3	1	2.01E-06
5	3	2	1.85E-06
5	3	3	1.64E-06
5	3	4	1.41E-06
5	3	5	1.20E-06
5	4	0	1.72E-06
5	4	1	1.68E-06
5	4	2	1.57E-06
5	4	3	1.41E-06
5	4	4	1.24E-06
5	4	5	1.07E-06
5	5	0	1.41E-06
5	5	1	1.38E-06
5	5	2	1.31E-06
5	5	3	1.20E-06
5	5	4	1.07E-06
5	5	5	9.42E-07
