Re186 - 9.28mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
3	4	0	5.17E-07
3	4	1	4.98E-07
3	4	2	4.49E-07
3	4	3	3.86E-07
3	4	4	3.21E-07
3	4	5	2.64E-07
3	5	0	3.86E-07
3	5	1	3.75E-07
3	5	2	3.46E-07
3	5	3	3.06E-07
3	5	4	2.64E-07
3	5	5	2.23E-07
4	0	0	7.83E-07
4	0	1	7.42E-07
4	0	2	6.36E-07
4	0	3	5.17E-07
4	0	4	4.08E-07
4	0	5	3.21E-07
4	1	0	7.42E-07
4	1	1	7.02E-07
4	1	2	6.08E-07
4	1	3	4.98E-07
4	1	4	3.97E-07
4	1	5	3.15E-07
4	2	0	6.36E-07
4	2	1	6.08E-07
4	2	2	5.37E-07
4	2	3	4.49E-07
4	2	4	3.64E-07
4	2	5	2.93E-07
4	3	0	5.17E-07
4	3	1	4.98E-07
4	3	2	4.49E-07
4	3	3	3.86E-07
4	3	4	3.21E-07
4	3	5	2.64E-07
4	4	0	4.08E-07
4	4	1	3.97E-07
4	4	2	3.64E-07
4	4	3	3.21E-07
4	4	4	2.76E-07
4	4	5	2.31E-07
4	5	0	3.21E-07
4	5	1	3.15E-07
4	5	2	2.93E-07
4	5	3	2.64E-07
4	5	4	2.31E-07
4	5	5	1.99E-07
5	0	0	5.16E-07
5	0	1	4.98E-07
5	0	2	4.50E-07
5	0	3	3.86E-07
5	0	4	3.21E-07
5	0	5	2.64E-07
5	1	0	4.98E-07
5	1	1	4.79E-07
5	1	2	4.34E-07
5	1	3	3.75E-07
5	1	4	3.15E-07
5	1	5	2.59E-07
5	2	0	4.50E-07
5	2	1	4.34E-07
5	2	2	3.97E-07
5	2	3	3.46E-07
5	2	4	2.93E-07
5	2	5	2.44E-07
5	3	0	3.86E-07
5	3	1	3.75E-07
5	3	2	3.46E-07
5	3	3	3.06E-07
5	3	4	2.64E-07
5	3	5	2.23E-07
5	4	0	3.21E-07
5	4	1	3.15E-07
5	4	2	2.93E-07
5	4	3	2.64E-07
5	4	4	2.31E-07
5	4	5	1.99E-07
5	5	0	2.64E-07
5	5	1	2.59E-07
5	5	2	2.44E-07
5	5	3	2.23E-07
5	5	4	1.99E-07
5	5	5	1.74E-07
