Re188 - 2.21mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
2	4	0	3.03E-05
2	4	1	2.89E-05
2	4	2	2.53E-05
2	4	3	2.09E-05
2	4	4	1.68E-05
2	4	5	1.35E-05
2	5	0	2.09E-05
2	5	1	2.02E-05
2	5	2	1.84E-05
2	5	3	1.60E-05
2	5	4	1.35E-05
2	5	5	1.12E-05
3	0	0	7.74E-05
3	0	1	6.40E-05
3	0	2	4.70E-05
3	0	3	3.38E-05
3	0	4	2.43E-05
3	0	5	1.79E-05
3	1	0	6.40E-05
3	1	1	5.64E-05
3	1	2	4.36E-05
3	1	3	3.19E-05
3	1	4	2.33E-05
3	1	5	1.73E-05
3	2	0	4.70E-05
3	2	1	4.36E-05
3	2	2	3.58E-05
3	2	3	2.76E-05
3	2	4	2.09E-05
3	2	5	1.60E-05
3	3	0	3.38E-05
3	3	1	3.19E-05
3	3	2	2.76E-05
3	3	3	2.24E-05
3	3	4	1.78E-05
3	3	5	1.41E-05
3	4	0	2.43E-05
3	4	1	2.33E-05
3	4	2	2.09E-05
3	4	3	1.78E-05
3	4	4	1.47E-05
3	4	5	1.21E-05
3	5	0	1.79E-05
3	5	1	1.73E-05
3	5	2	1.60E-05
3	5	3	1.41E-05
3	5	4	1.21E-05
3	5	5	1.03E-05
4	0	0	3.80E-05
4	0	1	3.58E-05
4	0	2	3.03E-05
4	0	3	2.43E-05
4	0	4	1.89E-05
4	0	5	1.49E-05
4	1	0	3.58E-05
4	1	1	3.37E-05
4	1	2	2.89E-05
4	1	3	2.33E-05
4	1	4	1.84E-05
4	1	5	1.45E-05
4	2	0	3.03E-05
4	2	1	2.89E-05
4	2	2	2.53E-05
4	2	3	2.09E-05
4	2	4	1.68E-05
4	2	5	1.35E-05
4	3	0	2.43E-05
4	3	1	2.33E-05
4	3	2	2.09E-05
4	3	3	1.78E-05
4	3	4	1.47E-05
4	3	5	1.21E-05
4	4	0	1.89E-05
4	4	1	1.84E-05
4	4	2	1.68E-05
4	4	3	1.47E-05
4	4	4	1.26E-05
4	4	5	1.06E-05
4	5	0	1.49E-05
4	5	1	1.45E-05
4	5	2	1.35E-05
4	5	3	1.21E-05
4	5	4	1.06E-05
4	5	5	9.19E-06
5	0	0	2.43E-05
5	0	1	2.34E-05
5	0	2	2.09E-05
5	0	3	1.79E-05
5	0	4	1.49E-05
5	0	5	1.21E-05
5	1	0	2.34E-05
5	1	1	2.25E-05
5	1	2	2.02E-05
5	1	3	1.73E-05
5	1	4	1.45E-05
5	1	5	1.19E-05
5	2	0	2.09E-05
5	2	1	2.02E-05
5	2	2	1.84E-05
5	2	3	1.60E-05
5	2	4	1.35E-05
5	2	5	1.12E-05
5	3	0	1.79E-05
5	3	1	1.73E-05
5	3	2	1.60E-05
5	3	3	1.41E-05
5	3	4	1.21E-05
5	3	5	1.03E-05
5	4	0	1.49E-05
5	4	1	1.45E-05
5	4	2	1.35E-05
5	4	3	1.21E-05
5	4	4	1.06E-05
5	4	5	9.19E-06
5	5	0	1.21E-05
5	5	1	1.19E-05
5	5	2	1.12E-05
5	5	3	1.03E-05
5	5	4	9.19E-06
5	5	5	8.10E-06
