Re188 - 3.9mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
4	4	3	3.99E-06
4	4	4	3.40E-06
4	4	5	2.88E-06
4	5	0	3.99E-06
4	5	1	3.89E-06
4	5	2	3.63E-06
4	5	3	3.28E-06
4	5	4	2.88E-06
4	5	5	2.49E-06
5	0	0	6.53E-06
5	0	1	6.27E-06
5	0	2	5.61E-06
5	0	3	4.81E-06
5	0	4	3.99E-06
5	0	5	3.28E-06
5	1	0	6.27E-06
5	1	1	6.04E-06
5	1	2	5.42E-06
5	1	3	4.67E-06
5	1	4	3.89E-06
5	1	5	3.23E-06
5	2	0	5.61E-06
5	2	1	5.42E-06
5	2	2	4.95E-06
5	2	3	4.29E-06
5	2	4	3.63E-06
5	2	5	3.03E-06
5	3	0	4.81E-06
5	3	1	4.67E-06
5	3	2	4.29E-06
5	3	3	3.80E-06
5	3	4	3.28E-06
5	3	5	2.76E-06
5	4	0	3.99E-06
5	4	1	3.89E-06
5	4	2	3.63E-06
5	4	3	3.28E-06
5	4	4	2.88E-06
5	4	5	2.49E-06
5	5	0	3.28E-06
5	5	1	3.23E-06
5	5	2	3.03E-06
5	5	3	2.76E-06
5	5	4	2.49E-06
5	5	5	2.19E-06
